Date Num,Incident Date,State,City Or County,Address,Num Killed,# Injured,Operations,soFar
62,3/3/2018,North Carolina,Maxton,Tuscarora Nation Rd,1,0,N/A,
62,3/3/2018,Ohio,Cleveland,4703 Pearl Rd,1,0,N/A,
62,3/3/2018,California,North Hollywood,6111 Lankershim Blvd,1,0,N/A,
62,3/3/2018,Kansas,Kansas City,Springfield Blvd and Stewart Ave,1,0,N/A,
62,3/3/2018,Mississippi,Gulfport,Cleveland Avenue,1,0,N/A,
62,3/3/2018,California,Santa Ana,1700 E Dyer Rd,1,0,N/A,
62,3/3/2018,North Carolina,Fayetteville,500 block of Stevens St,1,1,N/A,
62,3/3/2018,Missouri,Warrensburg,NW 475th Rd,1,0,N/A,
62,3/3/2018,Arizona,Tucson,4700 block of W Camino Tierra,1,0,N/A,
62,3/3/2018,Pennsylvania,Blairsville,1300 block of Hill Rd,1,0,N/A,
62,3/3/2018,District of Columbia,Washington,1600 Pennsylvania Ave NW,1,0,N/A,
62,3/3/2018,Ohio,Youngstown,149 Rhoda Ave,1,0,N/A,
62,3/3/2018,Indiana,Indianapolis,S West St and W Washington St,1,0,N/A,
62,3/3/2018,Indiana,Gary,600 Maryland St,1,0,N/A,
62,3/3/2018,Texas,Houston,4100 block of Phlox St,1,0,N/A,
62,3/3/2018,Illinois,Cherry Valley,4672 Chandon Woods Dr,3,0,N/A,
62,3/3/2018,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,N/A,
62,3/3/2018,Utah,Salt Lake City (South Salt Lake),3700 S 700 W,1,2,N/A,
62,3/3/2018,California,Soledad,Vosti Ave and 5th St,1,0,N/A,
62,3/3/2018,Nevada,Las Vegas,Oak Creek Canyon Ave,1,0,N/A,
61,3/2/2018,Texas,Dallas,2900 block of Seevers Ave,1,0,N/A,
61,3/2/2018,Ohio,Cincinnati,3300 block of Wabash Ave,1,0,N/A,
61,3/2/2018,Michigan,Mount Pleasant,1200 S Franklin St,2,0,N/A,
61,3/2/2018,Tennessee,Kingsport,1009 W Stone Dr,1,1,N/A,
61,3/2/2018,Illinois,Chicago,3500 S Ashland Ave,1,0,N/A,
61,3/2/2018,Ohio,Toledo,3000 block of Reen Dr,1,1,N/A,
61,3/2/2018,Florida,Pompano Beach,601 NE 21st St,1,0,N/A,
61,3/2/2018,Virginia,Richmond,1100 block of St Paul St,1,0,N/A,
61,3/2/2018,Texas,Austin,9900 block of Oliver Dr,1,0,N/A,
61,3/2/2018,Georgia,Quitman,Valdosta Hwy,1,0,N/A,
61,3/2/2018,Georgia,Hartwell,Eagle Grove School Rd,1,0,N/A,
61,3/2/2018,South Carolina,North Charleston,Bennett Yard Rd,1,0,N/A,
61,3/2/2018,Arizona,Phoenix,19th Ave and Glendale Ave,1,0,N/A,
61,3/2/2018,New Mexico,Albuquerque,4401 Montgomery Blvd NE,1,0,N/A,
61,3/2/2018,Pennsylvania,Levittown,Edgely Rd And Runway Rd,1,0,N/A,
61,3/2/2018,Louisiana,Morgan City,Fifth St and Everett St,1,1,N/A,
61,3/2/2018,Arizona,Scottsdale,9990 N 90th St,1,0,N/A,
61,3/2/2018,California,Santa Ana,1700 E Dyer Rd,1,0,N/A,
61,3/2/2018,Missouri,Kansas City,E 51st St and The Paseo,1,0,N/A,
61,3/2/2018,Pennsylvania,Philadelphia,3400 block of Chippendale St,2,1,N/A,
61,3/2/2018,Indiana,Lafayette,900 Virginia St,1,0,N/A,
61,3/2/2018,Texas,Dallas,1300 Morrell Ave,1,2,N/A,
61,3/2/2018,Louisiana,Baton Rouge,5700 block of St. Gerard Ave,1,0,N/A,
61,3/2/2018,Maryland,Laurel,200 block of Brock Bridge Rd,1,0,N/A,
61,3/2/2018,Missouri,Saint Louis,4200 block of W Cote Brilliante Ave,1,0,N/A,
61,3/2/2018,Indiana,Indianapolis,800 Birch Ave,1,0,N/A,
61,3/2/2018,Florida,West Palm Beach,2900 block of Hiawatha Ave,3,0,N/A,
61,3/2/2018,Florida,Vero Beach,1455 90th Ave,2,0,N/A,
61,3/2/2018,Arizona,Mesa,8865 E Baseline,1,0,N/A,
61,3/2/2018,Colorado,Arboles,N/A,1,0,N/A,
61,3/2/2018,Arizona,Glendale,4336 West Olive Avenue,1,1,N/A,
61,3/2/2018,Texas,Houston,2600 block of Napoleon St,1,0,N/A,
61,3/2/2018,Texas,Marshall,1500 block of E Fannin St,2,0,N/A,
61,3/2/2018,Indiana,Lebanon,Indian Springs Drive,1,1,N/A,
60,3/1/2018,Rhode Island,Providence,208 Jewett St,2,0,N/A,
60,3/1/2018,South Carolina,Lancaster,1800 Block of High Point Cir,1,0,N/A,
60,3/1/2018,Iowa,Cresco,700 S Elm St,1,0,N/A,
60,3/1/2018,Ohio,Cleveland,Westropp Ave and E 143rd St,1,0,N/A,
60,3/1/2018,Ohio,Columbus,1500 block of Elaine Rd,1,0,N/A,
60,3/1/2018,Virginia,Richmond,3500 block of Clydewood Ave,1,0,N/A,
60,3/1/2018,New York,Yonkers,342 Ashburton Ave,1,0,N/A,
60,3/1/2018,Virginia,Norfolk,7900 block of Orchid Ave,1,0,N/A,
60,3/1/2018,Washington,Spokane,E Wedgewood Ave,1,0,N/A,
60,3/1/2018,Tennessee,Memphis,2700 block of Midland Ave,1,0,N/A,
60,3/1/2018,Washington,Prosser,N Hinzerling Rd,2,0,N/A,
60,3/1/2018,Louisiana,Lafayette,800 block of Martin Luther King Jr. Drive,1,0,N/A,
60,3/1/2018,Louisiana,New Iberia,900 block of Mississippi Street,1,0,N/A,
60,3/1/2018,Wisconsin,Madison,4513 Milwaukee St,1,0,N/A,
60,3/1/2018,Arizona,Tucson,851 W Ajo Way,1,0,N/A,
60,3/1/2018,Ohio,Springfield,900 block of Oak St,1,0,N/A,
60,3/1/2018,New Mexico,Albuquerque,601 86th St SW,1,0,N/A,
60,3/1/2018,New Jersey,Newark,100 block of Leslie St,1,0,N/A,
60,3/1/2018,Arizona,Somerton,7125 Juan Sanchez Blvd,1,0,N/A,
60,3/1/2018,North Carolina,Laurinburg,3rd St,1,0,N/A,
60,3/1/2018,Mississippi,Mccomb,1022 Pearl River Ave,2,0,N/A,
60,3/1/2018,Virginia,Sandston,I-64 and S Airport Dr,1,0,N/A,
60,3/1/2018,Michigan,South Haven,68304 Co Rd 380,1,0,N/A,
60,3/1/2018,Texas,Houston,3900 block of Scott St,1,1,N/A,
60,3/1/2018,Illinois,Chicago,8400 S Brandon Ave,1,0,N/A,
60,3/1/2018,Louisiana,Lake Charles,2000 block of Medora Street,1,0,N/A,
60,3/1/2018,Texas,Houston,2504 Sampson St,1,2,N/A,
60,3/1/2018,Louisiana,Metairie,4800 block of Loveland Street,1,0,N/A,
60,3/1/2018,Texas,Houston,6300 block of Dryad Dr,1,0,N/A,
60,3/1/2018,Wisconsin,Cudahy,South Packard Ave and College Ave,1,0,N/A,
60,3/1/2018,South Carolina,Hardeeville,Church Rd,1,0,N/A,
60,3/1/2018,South Carolina,Graniteville,200 block of Hillview Dr,1,1,N/A,
59,2/28/2018,Tennessee,Clarksville,Paradise Road,1,0,N/A,
59,2/28/2018,Pennsylvania,Philadelphia,4400 block of Holden St,1,0,N/A,
59,2/28/2018,Virginia,Portsmouth,1915 Victory Blvd,1,0,N/A,
59,2/28/2018,Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,1,0,N/A,
59,2/28/2018,Indiana,Indianapolis,1200 block of W 29th St,1,0,N/A,
59,2/28/2018,Missouri,Jefferson City,Sue Dr and Hwy 179,1,0,N/A,
59,2/28/2018,Florida,Eustis,Kensington St and McDonald Ave,1,0,N/A,
59,2/28/2018,Ohio,Hillsboro,Davidson Rd,1,0,N/A,
59,2/28/2018,Alabama,Decatur,900 block of Clearview Street Southwest,2,0,N/A,
59,2/28/2018,Alabama,Bessemer,1900 block of Arlington Avenue,1,0,N/A,
59,2/28/2018,Arizona,Flagstaff,1900 block of E Arrowhead Ave,1,0,N/A,
59,2/28/2018,Pennsylvania,Allentown,1227 Airport Rd,2,1,N/A,
59,2/28/2018,Florida,Orlando,200 S Orange Ave,1,0,N/A,
59,2/28/2018,New Jersey,Edgewater,200 block of Roosevelt Ave,1,1,N/A,
59,2/28/2018,Mississippi,Oxford,Co Rd 104,1,0,N/A,
59,2/28/2018,New York,Bronx,2600 block of Undercliff Ave,1,0,N/A,
59,2/28/2018,North Carolina,Wagram,Main St,1,1,N/A,
59,2/28/2018,Mississippi,Richland,400 block of Ebenezer Road,2,1,N/A,
59,2/28/2018,Texas,Houston,4708 McEwen St,1,0,N/A,
59,2/28/2018,South Carolina,Greenwood,1205 SC 72,1,0,N/A,
59,2/28/2018,Texas,Killeen,900 block of Culp Ave,1,0,N/A,
58,2/27/2018,New York,Tarrytown,177 White Plains Rd,1,0,N/A,
58,2/27/2018,North Carolina,Cameron,Mallie Dr,1,0,N/A,
58,2/27/2018,North Carolina,Albemarle,1300 block of Reid St,1,0,N/A,
58,2/27/2018,South Carolina,Chester,N/A,1,0,N/A,
58,2/27/2018,Texas,San Antonio,1530 Austin Hwy,1,0,N/A,
58,2/27/2018,Minnesota,Minneapolis,700 block of E 18th St,1,0,N/A,
58,2/27/2018,Tennessee,Clarksville,1232 Paradise Hill Rd,1,0,N/A,
58,2/27/2018,California,Montebello,200 block of W Whittier Blvd,1,0,N/A,
58,2/27/2018,Ohio,Columbus,1800 block of Little Ave,2,0,N/A,
58,2/27/2018,Missouri,Kansas City,Denver Ave and E 23rd St,1,0,N/A,
58,2/27/2018,Colorado,Denver,1000 block of South Grove Street,2,0,N/A,
58,2/27/2018,Arkansas,Marshall,Integrity Dr,1,0,N/A,
58,2/27/2018,Florida,Deltona,2525 Howland Blvd,1,0,N/A,
58,2/27/2018,Alabama,Birmingham,2900 block of SJ Bennett Dr,1,0,N/A,
58,2/27/2018,Arkansas,Monticello,Davis St,1,0,N/A,
58,2/27/2018,Mississippi,Picayune,Jarrell St,1,0,N/A,
58,2/27/2018,District of Columbia,Washington,Forrester St SE and S Capitol St SE,1,0,N/A,
58,2/27/2018,Arizona,Tucson,E Monte Vista Dr and N Flanwill Blvd,1,0,N/A,
58,2/27/2018,Missouri,Springfield,4000 block of E Whitehall Dr,1,0,N/A,
58,2/27/2018,Missouri,Saint Louis,4300 block of Dr Martin Luther King Dr,1,0,N/A,
58,2/27/2018,Idaho,Coeur D Alene (Coeur D'alene),N Government Way and E Hattie Ave,1,1,N/A,
58,2/27/2018,Michigan,Southfield,Evergreen Meadows Rd,2,0,N/A,
58,2/27/2018,Wisconsin,Milwaukee,6600 block of N Bourbon St,1,1,N/A,
58,2/27/2018,Maryland,Baltimore,5600 block of Lothian Rd,1,0,N/A,
58,2/27/2018,Texas,Dallas,2323 N Field St,2,0,N/A,
58,2/27/2018,Arkansas,North Little Rock,7400 block of Baucum Pike,1,0,N/A,
58,2/27/2018,North Carolina,Asheville,Rock Hill Rd,1,1,N/A,
57,2/26/2018,Connecticut,Watertown,39 Phillips Dr,2,0,N/A,
57,2/26/2018,Kansas,Wamego,8th Street,1,0,N/A,
57,2/26/2018,Kentucky,Henderson,800 block of Honeylark Ln,0,0,N/A,
57,2/26/2018,Nevada,Reno,2100 Garson Rd,1,0,N/A,
57,2/26/2018,Missouri,Saint Louis,10331 Durness Dr,1,1,N/A,
57,2/26/2018,California,San Diego,Miramar Rd,1,0,N/A,
57,2/26/2018,California,Sacramento,Truax Ct and Edison Ave,1,0,N/A,
57,2/26/2018,Pennsylvania,Philadelphia,600 block of  W Clearfield St,1,2,N/A,
57,2/26/2018,Pennsylvania,Norristown,700 block of Chain St,2,0,N/A,
57,2/26/2018,New York,Brooklyn,35 Troutman St,1,0,N/A,
57,2/26/2018,Maryland,Baltimore,4100 block of 6th St,1,1,N/A,
57,2/26/2018,Ohio,Tiro,7025 Lydell Rd,1,0,N/A,
57,2/26/2018,California,Los Angeles,9100 block of Kester Ave,1,0,N/A,
57,2/26/2018,Texas,Houston,6121 Pinemont Dr,1,0,N/A,
57,2/26/2018,Colorado,Parker,18600 Lincoln Meadows Pkwy,1,0,N/A,
57,2/26/2018,Mississippi,Jackson,2800 block of Revere St,1,0,N/A,
57,2/26/2018,Missouri,Saint Louis,4700 block of Kossuth Ave,2,0,N/A,
57,2/26/2018,Arizona,Gilbert,E Guadalupe Rd and N Recker Rd,1,0,N/A,
57,2/26/2018,Nevada,Henderson,Pabco Rd,1,0,N/A,
57,2/26/2018,North Carolina,Wingate,College Street and Jerome Street,1,0,N/A,
57,2/26/2018,Wisconsin,Milwaukee,8803 W Fond du Lac Ave,1,0,N/A,
57,2/26/2018,Maryland,Baltimore,3000 block of Mayfield Ave,1,0,N/A,
57,2/26/2018,Louisiana,Port Allen,Avenue D,2,0,N/A,
57,2/26/2018,Louisiana,Ringgold,Cook Drive,1,0,N/A,
57,2/26/2018,Florida,Fort Lauderdale (Lauderhill),4235 NW 12th St,1,0,N/A,
57,2/26/2018,Alabama,Athens,16000 block of Wellhouse Dr,0,0,N/A,
57,2/26/2018,Maine,Norridgewock (Mercer),Rome Rd,1,0,N/A,
57,2/26/2018,Louisiana,Baton Rouge,Peach Street,1,0,N/A,
57,2/26/2018,Alabama,Montgomery,3100 block of Crawford Street,1,0,N/A,
57,2/26/2018,Pennsylvania,Shamokin,N Rock St and Spurzheim St,1,1,N/A,
57,2/26/2018,Connecticut,Bridgeport,174 Lake St,1,0,N/A,
57,2/26/2018,North Carolina,Burgaw,Satchwell St and Bodenheimer St,1,0,N/A,
57,2/26/2018,South Carolina,Greenville,300 block of Inez Ln,1,0,N/A,
57,2/26/2018,California,Sacramento,5800 Hamilton St,1,0,N/A,
57,2/26/2018,Michigan,Detroit,22000 block of Fenkell Ave,5,0,N/A,
57,2/26/2018,Mississippi,Jackson,100 block of Alabama Street,1,0,N/A,
56,2/25/2018,Texas,Houston,5608 N Shepherd Dr,1,0,N/A,
56,2/25/2018,Texas,Port Arthur,US 69 and 39th St,1,0,N/A,
56,2/25/2018,Oklahoma,Oklahoma City,13511 Highland Park Blvd,1,0,N/A,
56,2/25/2018,Louisiana,Baker,2400 block of McHugh Road,1,0,N/A,
56,2/25/2018,Arizona,Phoenix,3420 S Central Ave,1,2,N/A,
56,2/25/2018,Pennsylvania,New Castle,844 Franklin Ave,2,0,N/A,
56,2/25/2018,California,Daly City,1165 Hillside Blvd,2,1,N/A,
56,2/25/2018,Missouri,Saint Louis (Berkeley),8300 block of Hatina Dr,1,0,N/A,
56,2/25/2018,Nebraska,Omaha,25th St and Crown Point Ave,1,1,N/A,
56,2/25/2018,California,Palmdale (Lake Los Angeles),15600 block of Newmont Ave,1,0,N/A,
56,2/25/2018,Kansas,Wichita,1400 N Market St,1,0,N/A,
56,2/25/2018,Louisiana,Baton Rouge,3400 block of Canyonland Dr,1,0,N/A,
56,2/25/2018,Texas,Houston,4800 block of Martin Luther King Jr Blvd,1,0,N/A,
56,2/25/2018,California,Los Angeles,2105 W Century Blvd,1,0,N/A,
56,2/25/2018,Maryland,Baltimore,5100 block of Park Heights Ave,1,1,N/A,
56,2/25/2018,California,San Diego,3675 Midway Dr,1,0,N/A,
56,2/25/2018,Ohio,Warren,1210 Roberts Ln NE,1,0,N/A,
56,2/25/2018,Texas,Dallas,2200 block of Hollybush Dr,1,0,N/A,
56,2/25/2018,Indiana,Gary,2000 Carolina St,2,0,N/A,
56,2/25/2018,Texas,Seguin,700 block of Timber Elm,2,0,N/A,
56,2/25/2018,Delaware,Wilmington,2300 block of N Market St,1,0,N/A,
56,2/25/2018,Maryland,Odenton,2021 Brigadier Blvd,2,0,N/A,
56,2/25/2018,South Carolina,Lancaster,100 block of Terrace Rd,1,0,N/A,
56,2/25/2018,California,Fresno,Cedar Ave and Huntington Ave,1,1,N/A,
56,2/25/2018,Texas,Arlington,600 block of W Inwood Ave,1,1,N/A,
56,2/25/2018,Illinois,Chicago,8000 S Michigan Ave,1,0,N/A,
56,2/25/2018,Pennsylvania,Scranton,1418 Lafayette St,1,1,N/A,
56,2/25/2018,Illinois,Chicago,1 N Mayfield Ave,1,0,N/A,
56,2/25/2018,Arkansas,El Dorado,Forest Ln and Mount Holly Rd,1,0,N/A,
56,2/25/2018,Louisiana,New Orleans,1000 block of North Dorgenois Street,1,0,N/A,
56,2/25/2018,Texas,Converse,10100 block of Macarthur Way,1,0,N/A,
56,2/25/2018,Mississippi,Hickory Flat,Elm St,1,0,N/A,
56,2/25/2018,New York,Syracuse,1914 E Fayette St,1,0,N/A,
56,2/25/2018,Texas,Spring,2400 block of Louetta Rd,1,0,N/A,
56,2/25/2018,Wyoming,Casper,3800 block of E 15th St,1,0,N/A,
56,2/25/2018,South Carolina,Columbia,1400 block of  Andrews Rd,1,1,N/A,
55,2/24/2018,Georgia,Fort Valley,1103 E Church St,1,0,N/A,
55,2/24/2018,North Carolina,Kings Mountain,Canterbury Rd,1,0,N/A,
55,2/24/2018,California,Whittier,13902 Imperial Hwy,1,2,N/A,
55,2/24/2018,Tennessee,Nashville,26th Ave N and Alameda St,1,0,N/A,
55,2/24/2018,South Carolina,Walterboro,33 Campground Rd,0,0,N/A,
55,2/24/2018,North Dakota,Williston,N/A,1,0,N/A,
55,2/24/2018,Illinois,Belleville (Swansea),3921 Whitfield Dr,2,0,N/A,
55,2/24/2018,Virginia,Portsmouth,20 block of Pollux Cir W,1,1,N/A,
55,2/24/2018,Texas,San Antonio,4400 block of Loop 410,1,1,N/A,
55,2/24/2018,Alabama,Montgomery,2700 block of Zelda Rd,0,0,N/A,
55,2/24/2018,Kansas,Wichita,1600 block of S Faulders Ln,1,0,N/A,
55,2/24/2018,California,Stockton,Antoine Ct and Don Ave,1,0,N/A,
55,2/24/2018,Ohio,Lancaster,2479 E Main St,1,0,N/A,
55,2/24/2018,Mississippi,Jackson,3900 block of Bishop Avenue,1,1,N/A,
55,2/24/2018,Tennessee,Knoxville,10000 block of Missoula Way,1,0,N/A,
55,2/24/2018,Texas,Sulphur Springs,500 block of Pampa St,1,0,N/A,
55,2/24/2018,Ohio,Perry,Maple St and S Ridge Rd,3,0,N/A,
55,2/24/2018,Kentucky,Lexington,Third Street and Holbrook Court,1,0,N/A,
55,2/24/2018,Wisconsin,Milwaukee,N 41st St and W Center St,1,0,N/A,
55,2/24/2018,Alabama,Mulga,Mulga Loop Road,1,0,N/A,
55,2/24/2018,California,San Bernardino,Highland Ave and California St,1,0,N/A,
55,2/24/2018,Texas,Dallas,5700 block of Highland Hills Dr,1,1,N/A,
55,2/24/2018,Texas,Houston,16000 block of Coralbend Dr,1,1,N/A,
55,2/24/2018,Indiana,Evansville,Hicks Dr and Covert Ave,1,0,N/A,
55,2/24/2018,Illinois,Chicago,1100 W 65th St,1,0,N/A,
55,2/24/2018,Illinois,Chicago,8600 S Michigan Ave,1,0,N/A,
55,2/24/2018,New York,Syracuse,1914 E Fayette St,0,0,N/A,
55,2/24/2018,Maryland,Baltimore,1800 block of N Smallwood St,1,0,N/A,
55,2/24/2018,Mississippi,Jackson,1038 Woodrow Wilson Avenue,1,1,N/A,
55,2/24/2018,Connecticut,Hartford,39 Henry St,1,0,N/A,
55,2/24/2018,Georgia,Savannah,3219 College St,1,0,N/A,
54,2/23/2018,California,Riverside,2000 block of Stratford Way,0,0,N/A,
54,2/23/2018,Georgia,Stone Mountain,4893 Memorial Dr,1,0,N/A,
54,2/23/2018,North Carolina,Fayetteville,200 block of Tiffany Court,1,0,N/A,
54,2/23/2018,Ohio,Lakewood,1400 block of Olivewood Ave,2,0,N/A,
54,2/23/2018,California,Long Beach,W Anaheim St and I-710,1,0,N/A,
54,2/23/2018,Virginia,Dumfries,16925 Old Stage Rd,1,0,N/A,
54,2/23/2018,Virginia,Staunton,106 S Sheets St,1,0,N/A,
54,2/23/2018,West Virginia,Morgantown,Williams Rd,1,0,N/A,
54,2/23/2018,Illinois,Rockford,7200 Harrison Ave,1,0,N/A,
54,2/23/2018,South Carolina,North Charleston,3030 Matipan Ave,1,1,N/A,
54,2/23/2018,Michigan,Detroit,17300 block of Braile St,1,0,N/A,
54,2/23/2018,California,Delano,900 block of Belmont St,1,0,N/A,
54,2/23/2018,Ohio,Canal Fulton,Portage Rd and Akron Ave,2,0,N/A,
54,2/23/2018,Illinois,Rockford,400 block of S Henrietta Ave,1,0,N/A,
54,2/23/2018,Florida,Miami,NW 83rd St and 19th Ave,1,0,N/A,
54,2/23/2018,Oklahoma,Commerce,410 S River St,1,0,N/A,
54,2/23/2018,Mississippi,Mccomb,112 W Alley,1,0,N/A,
54,2/23/2018,Illinois,Alton,2090 Oakwood Ave,1,0,N/A,
54,2/23/2018,Ohio,Cleveland,10225 Berea Rd,1,0,N/A,
54,2/23/2018,Ohio,Cleveland,W 112th St and Detroit Ave,1,0,N/A,
54,2/23/2018,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,N/A,
54,2/23/2018,Michigan,Dearborn,Whittington St and Canterbury St,1,0,N/A,
54,2/23/2018,Ohio,Elyria,39000 block of Chestnut Ridge Rd,2,0,N/A,
54,2/23/2018,Missouri,Saint Louis,5200 block of S 38th St,1,0,N/A,
54,2/23/2018,Florida,Fort Meade,10 SW Martin Luther King Jr Blvd,1,0,N/A,
54,2/23/2018,Texas,Lakehills,1200 block of Mountain Dr,2,0,N/A,
54,2/23/2018,Indiana,Indianapolis,6380 W 34th,1,0,N/A,
54,2/23/2018,Florida,Orlando,Boston St and Carter St,1,0,N/A,
54,2/23/2018,Texas,El Paso,10500 block of Shannon Pl,1,0,N/A,
54,2/23/2018,Ohio,Grove City,2110 Stringtown Rd,1,0,N/A,
54,2/23/2018,Texas,Hillsboro,309 NW I-35,1,0,N/A,
54,2/23/2018,Texas,Houston,Federal Rd and East Fwy,1,1,N/A,
54,2/23/2018,Missouri,Joplin,330 S Patterson Ave,1,0,N/A,
54,2/23/2018,Louisiana,Monroe,Curtis Rd and Swartz Fairbanks Rd,1,0,N/A,
53,2/22/2018,Massachusetts,Boston,Patterson Way and Rev Burke St,1,0,N/A,
53,2/22/2018,California,Lomita,258th Pl and Cayga Ave,1,0,N/A,
53,2/22/2018,Texas,Houston,12101 Fondren Rd,1,0,N/A,
53,2/22/2018,Virginia,Petersburg,3400 North St,1,0,N/A,
53,2/22/2018,North Carolina,Hendersonville,Holbert Road,1,0,N/A,
53,2/22/2018,Colorado,Westminster,6980 Stuart St,1,0,N/A,
53,2/22/2018,North Carolina,Winston Salem (Winston-salem),500 block of NE 25th St,1,0,N/A,
53,2/22/2018,Illinois,Chicago,11200 block of S Martin Luther King Dr,1,0,N/A,
53,2/22/2018,Ohio,Sandusky,1100 block of Perry St,1,0,N/A,
53,2/22/2018,Tennessee,Memphis,3516 Tall Oaks Cir,2,0,N/A,
53,2/22/2018,Virginia,Midlothian,12000 Timber Trail Dr,1,0,N/A,
53,2/22/2018,Florida,Orlando,1500 block of Echo Lake Ct,1,0,N/A,
53,2/22/2018,Indiana,Merrillville,6201 Opportunity Ln,1,0,N/A,
53,2/22/2018,Indiana,Trafalgar,3800 Peoga Rd,1,0,N/A,
53,2/22/2018,New Mexico,Albuquerque,1500 block of 2nd St,1,0,N/A,
53,2/22/2018,Arkansas,Rector,LaSalle Street,1,0,N/A,
53,2/22/2018,California,Covina,1045 N Asuza Ave,1,0,N/A,
53,2/22/2018,Arizona,Tolleson,S 99th Ave and W Broadway Rd,1,0,N/A,
53,2/22/2018,Missouri,Saint Louis,1200 block of Hoyt Dr,3,0,N/A,
53,2/22/2018,Alabama,Birmingham,800 block of 4th Avenue West,1,0,N/A,
53,2/22/2018,Missouri,Saint Louis (Berkeley),Fay Dr and Canyon Dr,2,0,N/A,
53,2/22/2018,Texas,Schertz,4000 block of Brook Hollow Dr,1,0,N/A,
53,2/22/2018,Illinois,Rockford,2500 block of 11th St,1,0,N/A,
53,2/22/2018,Illinois,Chicago,7000 S Morgan St,1,0,N/A,
53,2/22/2018,Arizona,Tucson,I-10 and Kolb Rd,1,0,N/A,
53,2/22/2018,Missouri,Saint Louis,Ellenwood Ave and Morganford Rd,1,0,N/A,
53,2/22/2018,Washington,Toppenish,10 block of North K St,1,0,N/A,
53,2/22/2018,Pennsylvania,Pittsburgh (Wilkinsburg),1700 block of Laketon Rd,1,0,N/A,
53,2/22/2018,Tennessee,Church Hill,400 block of Hickory Hills Rd,1,0,N/A,
53,2/22/2018,New Jersey,Newark,500 block of S 19th St,1,0,N/A,
53,2/22/2018,Georgia,Decatur,Flat Shoals Rd and Shropshire Ln,1,0,N/A,
53,2/22/2018,Tennessee,Clinton,600 block of Sinking Springs Road,1,0,N/A,
52,2/21/2018,Pennsylvania,Philadelphia,5700 block of Broad St,1,0,N/A,
52,2/21/2018,North Dakota,Jamestown,US 281 and I-94,1,0,N/A,
52,2/21/2018,Ohio,Cincinnati,Shivers Ct,1,0,N/A,
52,2/21/2018,Pennsylvania,West Chester,1200 block of Allerton Rd,1,0,N/A,
52,2/21/2018,Texas,Carthage,PR 622 and Co Rd 222,1,1,N/A,
52,2/21/2018,Alabama,Montgomery,1600 block of Westcott Street,1,2,N/A,
52,2/21/2018,New Jersey,Asbury Park,405 Ridge Ave,1,1,N/A,
52,2/21/2018,Texas,Killeen,1700 block of Spring Rose Cir,1,0,N/A,
52,2/21/2018,Maryland,Baltimore,200 block of N Payson St,1,0,N/A,
52,2/21/2018,Washington,Eatonville,43100 block of Mountain Hwy E,1,0,N/A,
52,2/21/2018,Texas,San Antonio,4803 Manitou Dr,1,1,N/A,
52,2/21/2018,California,Pomona,800 block of E La Verne Ave,1,0,N/A,
52,2/21/2018,Arizona,Phoenix,3600 block of Lewis Avenue,4,0,N/A,
52,2/21/2018,Mississippi,Hernando,McCracken Road and Slocum Road,1,0,N/A,
52,2/21/2018,Maryland,Baltimore,3800 block of Oakford Ave,1,0,N/A,
52,2/21/2018,Georgia,Kingston,Norton Rd,1,0,N/A,
52,2/21/2018,Maryland,Brandywine,Chadsey Ln,2,0,N/A,
52,2/21/2018,Maryland,Baltimore,500 block of McMechen St,1,0,N/A,
52,2/21/2018,Illinois,Chicago (Burnham),2400 block of State St,1,0,N/A,
52,2/21/2018,Mississippi,Jackson,Deer Park Street,1,0,N/A,
51,2/20/2018,New Hampshire,Danville,Emerald Dr,1,0,N/A,
51,2/20/2018,California,Banning,500 block of N Hathaway St,1,0,N/A,
51,2/20/2018,Ohio,Massillon,7355 Mudbrook St NW,1,0,N/A,
51,2/20/2018,North Carolina,Asheboro,2625 Buffalo Ford Rd,1,0,N/A,
51,2/20/2018,Virginia,Newport News,800 block of Lassiter Dr,1,0,N/A,
51,2/20/2018,New Mexico,Albuquerque,Carlisle Blvd and Comanche Rd,1,0,N/A,
51,2/20/2018,Louisiana,New Iberia,100 block of Ambassador W Lemelle Dr,1,0,N/A,
51,2/20/2018,California,Littlerock,11000 block of Hampel Ave,2,0,N/A,
51,2/20/2018,New Jersey,Sewell,535 Egg Harbor Rd,2,0,N/A,
51,2/20/2018,Michigan,Bay City,3700 block of Wheeler Rd,3,0,N/A,
51,2/20/2018,Texas,El Paso,7100 block of Dale Rd,1,0,N/A,
51,2/20/2018,Florida,Orlando,7700 block of Toledo St,1,0,N/A,
51,2/20/2018,Nevada,Las Vegas,1000 block of Vernon Ave,1,0,N/A,
51,2/20/2018,Pennsylvania,Philadelphia,4400 block of Holden St,1,0,N/A,
51,2/20/2018,Tennessee,Chattanooga,1413 Carousel Rd,1,2,N/A,
51,2/20/2018,California,Delano,Jefferson St,1,1,N/A,
51,2/20/2018,Illinois,Chicago,6800 S Normal Ave,1,0,N/A,
51,2/20/2018,California,Santa Ynez,3400 CA-246,1,0,N/A,
51,2/20/2018,Alabama,Moulton,Pinhook Rd,1,0,N/A,
51,2/20/2018,North Carolina,Taylorsville,Edd Burgess Rd,1,0,N/A,
